Pitcher,Team,Opponent,date,year,game_link,player_link,Name,AB,H,BA,BA_season,AB_season,BA_career,AB_career,id,abba
Nolan Ryan (7),Texas Rangers,Toronto Blue Jays,1991-05-01,1991,https://www.baseball-reference.com/boxes/TEX/TEX199105010.shtml,https://www.baseball-reference.com/players/l/leema02.shtml,Manuel Lee,3,0,0.23399999999999999,0.23399999999999999,445.0,0.255,2693,111,0.702
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/d/deshide01.shtml,Delino DeShields,2,0,0.238,0.238,563.0,0.268,5779,112,0.476
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/g/grissma02.shtml,Marquis Grissom,4,0,0.267,0.267,558.0,0.272,8275,112,1.068
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/c/caldeiv01.shtml,Ivan Calderon,2,0,0.3,0.3,470.0,0.272,3312,112,0.6
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/g/galaran01.shtml,Andres Galarraga,4,0,0.21899999999999997,0.21899999999999997,375.0,0.28800000000000003,8096,112,0.8759999999999999
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/w/walkela01.shtml,Larry Walker,4,0,0.29000000000000004,0.29000000000000004,487.0,0.313,6907,112,1.1600000000000001
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/w/wallati01.shtml,Tim Wallach,2,0,0.2250000000000001,0.2250000000000001,577.0,0.257,8099,112,0.4500000000000002
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/h/hassero01.shtml,Ron Hassey,2,0,0.22699999999999998,0.22699999999999998,119.0,0.266,3440,112,0.45399999999999996
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/o/owensp01.shtml,Spike Owen,3,0,0.255,0.255,424.0,0.24600000000000002,4930,112,0.765
Tommy Greene,Philadelphia Phillies,Montreal Expos,1991-05-23,1991,https://www.baseball-reference.com/boxes/MON/MON199105230.shtml,https://www.baseball-reference.com/players/b/boydoi01.shtml,Oil Can Boyd,2,0,0.063,0.083,36.0,0.063,95,112,0.126
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/w/wilsowi02.shtml,Willie Wilson,4,0,0.23800000000000002,0.23800000000000002,294.0,0.285,7731,113,0.9520000000000001
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/h/hendeda01.shtml,Dave Henderson,3,0,0.276,0.276,572.0,0.258,5130,113,0.8280000000000001
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/c/cansejo01.shtml,Jose Canseco,3,0,0.266,0.266,572.0,0.266,7057,113,0.798
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/b/baineha01.shtml,Harold Baines,3,0,0.295,0.295,488.0,0.289,9908,113,0.885
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/m/mcgwima01.shtml,Mark McGwire,3,0,0.20100000000000004,0.20100000000000004,483.0,0.263,6187,113,0.6030000000000001
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/q/quirkja01.shtml,Jamie Quirk,2,0,0.261,0.261,203.0,0.24,2266,113,0.522
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/r/rileser01.shtml,Ernie Riles,2,0,0.214,0.214,281.0,0.254,2504,113,0.428
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/s/steinte01.shtml,Terry Steinbach,1,0,0.27399999999999997,0.27399999999999997,456.0,0.271,5369,113,0.27399999999999997
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/g/gallemi01.shtml,Mike Gallego,3,0,0.247,0.247,482.0,0.239,2931,113,0.741
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/b/bordimi01.shtml,Mike Bordick,2,0,0.2380000000000001,0.2380000000000001,235.0,0.26,5770,113,0.4760000000000002
Bob Milacki (6 IP) Mike Flanagan (1 IP) Mark Williamson (1 IP) Gregg Olson (1 IP),Baltimore Orioles,Oakland Athletics,1991-07-13,1991,https://www.baseball-reference.com/boxes/OAK/OAK199107130.shtml,https://www.baseball-reference.com/players/h/henderi01.shtml,Rickey Henderson,1,0,0.2679999999999999,0.2679999999999999,470.0,0.27899999999999997,10961,113,0.2679999999999999
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/b/butlebr01.shtml,Brett Butler,3,0,0.29600000000000004,0.29600000000000004,615.0,0.29,8180,114,0.8880000000000001
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/s/samueju01.shtml,Juan Samuel,3,0,0.271,0.271,594.0,0.259,6081,114,0.8130000000000001
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/m/murraed02.shtml,Eddie Murray,3,0,0.26,0.26,576.0,0.287,11336,114,0.78
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/s/strawda01.shtml,Darryl Strawberry,3,0,0.265,0.265,505.0,0.259,5418,114,0.795
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/d/danieka01.shtml,Kal Daniels,3,0,0.24900000000000005,0.24900000000000005,461.0,0.285,2338,114,0.7470000000000001
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/h/harrile01.shtml,Lenny Harris,3,0,0.287,0.287,429.0,0.26899999999999996,3924,114,0.861
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/s/sciosmi01.shtml,Mike Scioscia,3,0,0.264,0.264,345.0,0.259,4373,114,0.792
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/g/griffal01.shtml,Alfredo Griffin,2,0,0.243,0.243,350.0,0.249,6780,114,0.486
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/j/javiest01.shtml,Stan Javier,1,0,0.205,0.205,176.0,0.26899999999999996,5047,114,0.205
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/m/morgami01.shtml,Mike Morgan,2,0,0.09199999999999996,0.09199999999999996,76.0,0.109,497,114,0.1839999999999999
Dennis Martínez,Montreal Expos,Los Angeles Dodgers,1991-07-28,1991,https://www.baseball-reference.com/boxes/LAN/LAN199107280.shtml,https://www.baseball-reference.com/players/g/gwynnch01.shtml,Chris Gwynn,1,0,0.252,0.252,139.0,0.261,1007,114,0.252
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/d/devermi01.shtml,Mike Devereaux,4,0,0.2600000000000001,0.2600000000000001,608.0,0.254,3740,115,1.0400000000000005
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/b/bellju01.shtml,Juan Bell,4,0,0.172,0.172,209.0,0.212,836,115,0.688
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/r/ripkeca01.shtml,Cal Ripken,3,0,0.32299999999999995,0.32299999999999995,650.0,0.276,11551,115,0.9689999999999999
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/e/evansdw01.shtml,Dwight Evans,2,0,0.27,0.27,270.0,0.272,8996,115,0.54
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/m/millira01.shtml,Randy Milligan,3,0,0.263,0.263,483.0,0.261,2118,115,0.789
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/s/seguida01.shtml,David Segui,3,0,0.278,0.278,212.0,0.29100000000000004,4847,115,0.8340000000000001
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/h/hoilech01.shtml,Chris Hoiles,3,0,0.243,0.243,341.0,0.262,2820,115,0.729
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/g/gomezle02.shtml,Leo Gomez,2,0,0.233,0.233,391.0,0.243,1916,115,0.466
Wilson Álvarez,Chicago White Sox,Baltimore Orioles,1991-08-11,1991,https://www.baseball-reference.com/boxes/BAL/BAL199108110.shtml,https://www.baseball-reference.com/players/m/melvibo01.shtml,Bob Melvin,3,0,0.25,0.25,228.0,0.233,1955,115,0.75
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/r/raineti01.shtml,Tim Raines,4,0,0.268,0.268,609.0,0.294,8872,116,1.072
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/c/corajo01.shtml,Joey Cora,4,0,0.24100000000000002,0.24100000000000002,228.0,0.27699999999999997,3734,116,0.9640000000000001
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/t/thomafr04.shtml,Frank Thomas,4,0,0.318,0.318,559.0,0.301,8199,116,1.272
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/v/venturo01.shtml,Robin Ventura,3,0,0.284,0.284,606.0,0.267,7064,116,0.8519999999999999
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/f/fiskca01.shtml,Carlton Fisk,3,0,0.24100000000000002,0.24100000000000002,460.0,0.26899999999999996,8756,116,0.7230000000000001
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/p/pasquda01.shtml,Dan Pasqua,2,0,0.259,0.259,417.0,0.244,2620,116,0.518
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/j/johnsla03.shtml,Lance Johnson,3,0,0.2739999999999999,0.2739999999999999,588.0,0.29100000000000004,5379,116,0.8219999999999997
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/k/karkoro01.shtml,Ron Karkovice,2,0,0.24600000000000005,0.24600000000000005,167.0,0.221,2597,116,0.4920000000000001
Bret Saberhagen,Kansas City Royals,Chicago White Sox,1991-08-26,1991,https://www.baseball-reference.com/boxes/KCA/KCA199108260.shtml,https://www.baseball-reference.com/players/g/guilloz01.shtml,Ozzie Guillen,3,0,0.273,0.273,524.0,0.264,6686,116,0.8190000000000001
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/f/fernato01.shtml,Tony Fernandez,4,0,0.272,0.272,558.0,0.28800000000000003,7911,117,1.088
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/j/jacksda03.shtml,Darrin Jackson,4,0,0.262,0.262,359.0,0.257,2629,117,1.048
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/g/gwynnto01.shtml,Tony Gwynn,3,0,0.317,0.317,530.0,0.33799999999999997,9288,117,0.9510000000000001
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/m/mcgrifr01.shtml,Fred McGriff,3,0,0.278,0.278,528.0,0.284,8757,117,0.8340000000000001
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/s/santibe01.shtml,Benito Santiago,3,0,0.267,0.267,580.0,0.263,6951,117,0.801
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/t/teufeti01.shtml,Tim Teufel,3,0,0.2170161290322581,0.2170161290322581,682.0,0.254,3112,117,0.6510483870967743
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/c/clarkje01.shtml,Jerald Clark,2,0,0.228,0.228,369.0,0.257,1609,117,0.456
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/a/azocaos01.shtml,Oscar Azocar,1,0,0.24600000000000002,0.24600000000000002,57.0,0.226,439,117,0.24600000000000002
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/s/shiplcr01.shtml,Craig Shipley,1,0,0.275,0.275,91.0,0.271,1345,117,0.275
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/h/howelja02.shtml,Jack Howell,1,0,0.20734439834024893,0.20734439834024893,241.0,0.239,2639,117,0.20734439834024893
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/h/harrigr02.shtml,Greg Harris,1,0,0.11900000000000001,0.083,36.0,0.11900000000000001,218,117,0.11900000000000001
Kent Mercker (1) (6 IP) Mark Wohlers (2 IP) Alejandro Peña (1 IP),Atlanta Braves,San Diego Padres,1991-09-11,1991,https://www.baseball-reference.com/boxes/ATL/ATL199109110.shtml,https://www.baseball-reference.com/players/r/roberbi01.shtml,Bip Roberts,1,0,0.281,0.281,424.0,0.294,4147,117,0.281
Kevin Gross,Los Angeles Dodgers,San Francisco Giants,1992-08-17,1992,https://www.baseball-reference.com/boxes/LAN/LAN199208170.shtml,https://www.baseball-reference.com/players/f/feldemi01.shtml,Mike Felder,4,0,0.28600000000000003,0.28600000000000003,322.0,0.249,2262,118,1.1440000000000001
Kevin Gross,Los Angeles Dodgers,San Francisco Giants,1992-08-17,1992,https://www.baseball-reference.com/boxes/LAN/LAN199208170.shtml,https://www.baseball-reference.com/players/m/mcgeewi01.shtml,Willie McGee,4,0,0.297,0.297,474.0,0.295,7649,118,1.188
Kevin Gross,Los Angeles Dodgers,San Francisco Giants,1992-08-17,1992,https://www.baseball-reference.com/boxes/LAN/LAN199208170.shtml,https://www.baseball-reference.com/players/c/clarkwi02.shtml,Will Clark,3,0,0.3,0.3,513.0,0.303,7173,118,0.8999999999999999
Kevin Gross,Los Angeles Dodgers,San Francisco Giants,1992-08-17,1992,https://www.baseball-reference.com/boxes/LAN/LAN199208170.shtml,https://www.baseball-reference.com/players/s/snydeco02.shtml,Cory Snyder,2,0,0.269,0.269,390.0,0.247,3656,118,0.538
